image_name,entropy,energy,homogenity,contrast,correlation,class
15194_left.jpeg,10.9636,0.0008,0.2639,159.2966,0.9346,mild
1520_left.jpeg,10.8011,0.0009,0.2432,41.9332,0.9694,mild
1520_right.jpeg,10.7335,0.001,0.2251,86.2017,0.9431,mild
15248_left.jpeg,11.7036,0.0005,0.2152,80.347,0.9721,mild
15306_left.jpeg,10.1102,0.0013,0.2024,140.746,0.7789,mild
15306_right.jpeg,10.4431,0.0009,0.2498,143.0236,0.8595,mild
1532_left.jpeg,10.3795,0.0011,0.2636,75.2568,0.9253,mild
15383_left.jpeg,10.7181,0.001,0.2588,170.2874,0.9176,mild
15396_right.jpeg,10.0335,0.0014,0.2527,162.987,0.756,mild
1544_right.jpeg,10.7016,0.0009,0.2642,158.3739,0.9104,mild
15468_right.jpeg,10.02,0.0014,0.2222,92.3447,0.8595,mild
15476_right.jpeg,10.5899,0.001,0.2691,72.3766,0.9566,mild
15487_left.jpeg,9.3508,0.002,0.2986,122.7433,0.7775,mild
15528_right.jpeg,10.6578,0.0009,0.2563,88.3341,0.9361,mild
15529_right.jpeg,9.8601,0.0017,0.2644,122.3016,0.8825,mild
15530_right.jpeg,9.9437,0.0015,0.2781,73.8251,0.9227,mild
15557_right.jpeg,10.8426,0.0009,0.2054,71.4047,0.9579,mild
15593_left.jpeg,10.1049,0.0013,0.2836,176.054,0.8506,mild
15593_right.jpeg,10.0718,0.0013,0.2495,195.2442,0.7759,mild
15625_left.jpeg,10.1503,0.0012,0.2879,122.1413,0.9153,mild
15627_left.jpeg,10.4514,0.0011,0.285,49.4809,0.9638,mild
15695_right.jpeg,10.0972,0.0013,0.2423,179.5205,0.8052,mild
1570_left.jpeg,10.6011,0.0009,0.2652,159.6878,0.8828,mild
15763_left.jpeg,10.8075,0.0009,0.2528,80.7973,0.9588,mild
15793_right.jpeg,10.8192,0.0008,0.2548,101.6637,0.9444,mild
15797_left.jpeg,10.9655,0.0008,0.2511,54.5693,0.9666,mild
15855_right.jpeg,10.4296,0.0011,0.2429,158.2826,0.8639,mild
15885_right.jpeg,10.4782,0.001,0.2369,206.4019,0.7403,mild
15902_right.jpeg,10.12,0.0014,0.2534,116.7626,0.8534,mild
15935_left.jpeg,10.6707,0.001,0.1968,190.1422,0.82,mild
15935_right.jpeg,10.2368,0.0012,0.2104,211.7365,0.6985,mild
15994_left.jpeg,10.8704,0.0008,0.225,96.3823,0.9345,mild
15_left.jpeg,9.5775,0.0022,0.2655,226.739,0.82,mild
16042_left.jpeg,10.2724,0.0011,0.2702,135.745,0.8941,mild
16042_right.jpeg,10.5376,0.0011,0.2598,192.478,0.8509,mild
16076_left.jpeg,10.5296,0.001,0.2564,92.3757,0.9263,mild
16095_right.jpeg,10.34,0.0011,0.2295,96.421,0.8858,mild
16170_left.jpeg,10.3483,0.0012,0.2525,150.8332,0.8524,mild
16197_left.jpeg,10.0947,0.0012,0.3085,61.8853,0.945,mild
16197_right.jpeg,9.9149,0.0015,0.2933,44.2056,0.9523,mild
16223_right.jpeg,9.6476,0.0017,0.2637,196.5891,0.7849,mild
16249_right.jpeg,10.6654,0.0008,0.2402,146.6374,0.8961,mild
16268_right.jpeg,9.4917,0.0019,0.2427,46.6007,0.8425,mild
16280_left.jpeg,10.7779,0.0008,0.2119,90.4907,0.9092,mild
16280_right.jpeg,10.609,0.001,0.1655,109.1002,0.9128,mild
16287_right.jpeg,10.5755,0.001,0.2846,93.8444,0.9427,mild
16289_left.jpeg,10.4472,0.001,0.3148,188.7622,0.8877,mild
16289_right.jpeg,10.9006,0.0008,0.2694,125.2241,0.9373,mild
16290_left.jpeg,10.6568,0.001,0.2415,208.004,0.8788,mild
16350_right.jpeg,10.1433,0.0013,0.2264,118.0583,0.8457,mild
16386_left.jpeg,10.1726,0.0014,0.2512,47.4796,0.9503,mild
16439_right.jpeg,10.8892,0.0008,0.2378,96.1711,0.9465,mild
16458_left.jpeg,10.5901,0.001,0.2512,49.936,0.9653,mild
16458_right.jpeg,10.3448,0.0011,0.2515,69.4271,0.9429,mild
16509_left.jpeg,10.3828,0.0011,0.2777,199.1633,0.831,mild
16515_left.jpeg,9.9042,0.0014,0.2002,81.3541,0.8161,mild
16515_right.jpeg,9.9247,0.0015,0.2078,74.2961,0.8085,mild
16520_left.jpeg,10.7978,0.0009,0.2189,75.6614,0.9415,mild
16545_left.jpeg,10.0297,0.0014,0.2413,105.0919,0.8363,mild
16545_right.jpeg,10.4482,0.0012,0.2804,159.4389,0.8961,mild
16558_left.jpeg,11.1281,0.0007,0.2212,95.6093,0.9416,mild
1658_left.jpeg,10.475,0.001,0.2461,94.1934,0.9046,mild
16612_right.jpeg,10.1904,0.0013,0.2215,75.3481,0.899,mild
16628_left.jpeg,10.4864,0.0011,0.2244,163.9814,0.8194,mild
16628_right.jpeg,11.0393,0.0007,0.2378,155.6564,0.8954,mild
16641_left.jpeg,10.7988,0.0008,0.2485,62.3963,0.9604,mild
16641_right.jpeg,10.8323,0.0009,0.2004,107.6656,0.9274,mild
16658_right.jpeg,10.4021,0.0012,0.2871,53.5853,0.9666,mild
16672_right.jpeg,10.5942,0.0009,0.2779,329.4858,0.7573,mild
1669_right.jpeg,10.8631,0.0009,0.2441,107.7362,0.9291,mild
16754_right.jpeg,10.9228,0.0007,0.2516,78.056,0.9499,mild
16778_right.jpeg,10.7088,0.0009,0.2555,124.1107,0.9069,mild
16808_left.jpeg,10.17,0.0013,0.2667,45.5823,0.9649,mild
16818_left.jpeg,10.3269,0.0012,0.2815,104.2679,0.9294,mild
16818_right.jpeg,10.5919,0.0011,0.2757,81.3595,0.9567,mild
16835_right.jpeg,9.9317,0.0015,0.2258,157.6589,0.795,mild
16857_left.jpeg,10.2585,0.0012,0.2321,90.6757,0.9114,mild
16857_right.jpeg,10.1291,0.0012,0.2556,101.0379,0.8642,mild
1689_right.jpeg,10.6278,0.001,0.2164,140.9601,0.8902,mild
16941_left.jpeg,9.8494,0.0014,0.2794,113.56,0.8482,mild
16941_right.jpeg,10.5739,0.001,0.2286,83.3895,0.929,mild
16963_right.jpeg,10.2944,0.0012,0.2401,68.79,0.9235,mild
17009_left.jpeg,10.3945,0.001,0.2624,84.7075,0.9155,mild
17028_right.jpeg,11.059,0.0008,0.2092,116.3069,0.9391,mild
17030_right.jpeg,10.13,0.0013,0.2136,171.7931,0.7541,mild
17037_right.jpeg,10.192,0.0013,0.28,57.8779,0.9448,mild
17089_left.jpeg,9.6514,0.002,0.2325,259.0338,0.6301,mild
17089_right.jpeg,10.9684,0.001,0.2276,289.2604,0.8899,mild
17191_right.jpeg,10.7653,0.001,0.2785,180.9829,0.9197,mild
17202_left.jpeg,10.9149,0.0008,0.2188,63.7336,0.9517,mild
17202_right.jpeg,10.8973,0.0008,0.2249,71.5222,0.9538,mild
17207_right.jpeg,10.5302,0.001,0.2669,266.6295,0.7972,mild
17234_right.jpeg,10.8602,0.0009,0.1886,207.1722,0.8298,mild
17264_left.jpeg,10.3124,0.0013,0.241,131.0764,0.8848,mild
17298_left.jpeg,9.8111,0.0015,0.2797,71.9988,0.8995,mild
17298_right.jpeg,9.8437,0.0016,0.2663,65.2965,0.9288,mild
17299_left.jpeg,9.9491,0.0014,0.2572,109.458,0.8515,mild
17326_left.jpeg,10.6366,0.0011,0.2165,130.4553,0.8838,mild
17348_right.jpeg,10.3093,0.0011,0.2235,264.4374,0.7228,mild
17359_right.jpeg,10.7491,0.0008,0.2397,184.772,0.8569,mild
17442_right.jpeg,10.3865,0.0012,0.2345,85.5509,0.9383,mild
17461_left.jpeg,9.2105,0.0024,0.2558,72.9208,0.7269,mild
17483_left.jpeg,9.9718,0.0014,0.2932,91.6821,0.8971,mild
17491_right.jpeg,10.2553,0.0012,0.2738,108.3779,0.9193,mild
17495_right.jpeg,10.7985,0.0009,0.2221,107.8551,0.8993,mild
17509_left.jpeg,9.7009,0.0018,0.2538,168.9874,0.7162,mild
17550_right.jpeg,10.3471,0.0011,0.2255,188.1042,0.7617,mild
17615_left.jpeg,10.7216,0.001,0.2752,101.8735,0.9557,mild
17615_right.jpeg,10.7374,0.0009,0.2379,164.6396,0.8801,mild
17627_right.jpeg,10.3614,0.0011,0.2328,141.5849,0.8505,mild
17629_left.jpeg,10.5787,0.001,0.2524,81.1267,0.9383,mild
17644_left.jpeg,10.0157,0.0013,0.2769,61.9206,0.9285,mild
17647_left.jpeg,10.5612,0.001,0.2419,103.4146,0.9082,mild
17647_right.jpeg,10.8554,0.0008,0.2382,78.8296,0.9409,mild
17688_left.jpeg,10.3984,0.0011,0.2583,312.7481,0.7731,mild
17688_right.jpeg,10.7171,0.001,0.1907,238.0095,0.8044,mild
17699_right.jpeg,10.2435,0.0015,0.273,34.0379,0.9791,mild
17705_left.jpeg,11.4516,0.0006,0.2168,78.0087,0.9665,mild
17705_right.jpeg,11.2826,0.0007,0.2223,97.8212,0.9544,mild
17732_right.jpeg,10.3784,0.0012,0.2353,57.9748,0.9542,mild
17734_right.jpeg,10.1765,0.0013,0.2343,148.9537,0.8239,mild
17798_left.jpeg,10.8946,0.0009,0.1955,92.232,0.9312,mild
17805_left.jpeg,10.8277,0.0008,0.2625,185.3266,0.8755,mild
17805_right.jpeg,10.935,0.0007,0.2307,139.1689,0.9139,mild
17840_right.jpeg,10.0279,0.0013,0.224,60.034,0.9095,mild
17847_left.jpeg,10.4045,0.001,0.253,70.9187,0.942,mild
17847_right.jpeg,10.4743,0.0011,0.225,129.6158,0.8965,mild
17852_left.jpeg,11.0301,0.0008,0.2175,52.9316,0.9668,mild
17873_left.jpeg,10.544,0.001,0.2581,202.8655,0.912,mild
17873_right.jpeg,10.4475,0.001,0.2726,59.1572,0.9528,mild
17934_left.jpeg,11.7807,0.0005,0.2041,86.9524,0.9697,mild
17934_right.jpeg,11.4417,0.0006,0.207,109.8352,0.9586,mild
17998_left.jpeg,10.5585,0.001,0.2506,154.8678,0.8758,mild
17_right.jpeg,10.9639,0.0008,0.2142,98.6887,0.9365,mild
18185_left.jpeg,10.6108,0.001,0.2563,104.4726,0.9212,mild
18205_left.jpeg,10.0141,0.0014,0.2486,37.5491,0.9427,mild
18233_right.jpeg,10.5275,0.0009,0.3059,184.7249,0.8945,mild
18297_left.jpeg,9.8955,0.0014,0.2851,200.4781,0.7788,mild
1833_right.jpeg,10.623,0.0011,0.256,78.0153,0.9558,mild
18365_right.jpeg,11.0182,0.0008,0.2268,102.797,0.9483,mild
18368_right.jpeg,10.2053,0.0013,0.3167,63.7034,0.9516,mild
18372_right.jpeg,10.9875,0.0008,0.2294,153.4456,0.9041,mild
18405_right.jpeg,9.5562,0.0017,0.2005,48.7708,0.834,mild
18433_left.jpeg,10.9798,0.0008,0.2308,52.3805,0.9683,mild
18433_right.jpeg,10.7392,0.0009,0.2189,113.2725,0.9045,mild
18438_right.jpeg,10.4793,0.001,0.2239,64.1284,0.9368,mild
18493_left.jpeg,10.1204,0.0012,0.246,147.1227,0.8544,mild
1851_left.jpeg,9.8836,0.0015,0.3083,290.927,0.7686,mild
18528_left.jpeg,11.3558,0.0008,0.2046,67.3921,0.9785,mild
18528_right.jpeg,10.9667,0.0009,0.227,111.3016,0.949,mild
1856_left.jpeg,9.819,0.0016,0.3095,111.4922,0.8603,mild
1856_right.jpeg,10.2011,0.0013,0.2834,125.5203,0.8897,mild
18575_left.jpeg,9.5197,0.0018,0.277,76.6338,0.8526,mild
18575_right.jpeg,9.7982,0.0015,0.2985,67.9378,0.9108,mild
18618_right.jpeg,10.9437,0.0008,0.2195,76.2799,0.9492,mild
18648_right.jpeg,11.0009,0.0008,0.2196,111.7373,0.9299,mild
18653_right.jpeg,10.9022,0.0008,0.2409,91.5548,0.9357,mild
1867_left.jpeg,11.1234,0.0007,0.2627,60.7115,0.976,mild
1867_right.jpeg,11.0684,0.0007,0.2659,88.3716,0.9661,mild
18759_left.jpeg,10.4882,0.001,0.2927,232.2943,0.9114,mild
18763_right.jpeg,9.2999,0.0021,0.2393,34.7895,0.8691,mild
18770_right.jpeg,9.8202,0.0016,0.2795,221.6974,0.784,mild
18780_left.jpeg,11.1256,0.0007,0.2089,106.6842,0.9237,mild
18915_left.jpeg,10.4568,0.0012,0.2498,397.6838,0.7694,mild
18915_right.jpeg,11.1463,0.0008,0.2186,153.2107,0.9536,mild
18933_left.jpeg,10.5717,0.001,0.2619,67.4372,0.9355,mild
19004_right.jpeg,10.0148,0.0014,0.2188,159.8614,0.7091,mild
19017_left.jpeg,9.4937,0.002,0.309,231.3355,0.7145,mild
19022_right.jpeg,10.3952,0.001,0.315,84.7079,0.9488,mild
19075_left.jpeg,10.4009,0.0011,0.2605,82.6722,0.9257,mild
19075_right.jpeg,10.6581,0.001,0.228,117.4549,0.8924,mild
19114_left.jpeg,10.9604,0.0008,0.2231,203.2637,0.8823,mild
19114_right.jpeg,11.0072,0.0008,0.2553,158.5164,0.9531,mild
19163_right.jpeg,10.6471,0.001,0.2115,120.9308,0.903,mild
19193_left.jpeg,11.0415,0.0008,0.2404,53.1968,0.9748,mild
19200_right.jpeg,10.7066,0.0009,0.2421,103.0814,0.928,mild
19238_left.jpeg,11.0148,0.0008,0.2111,115.6779,0.9224,mild
19254_right.jpeg,9.8616,0.0015,0.276,52.2816,0.9404,mild
19309_left.jpeg,9.9012,0.0015,0.2808,115.5577,0.8838,mild
1933_left.jpeg,10.6041,0.001,0.277,44.0045,0.9802,mild
19431_right.jpeg,11.0838,0.0007,0.2384,102.9173,0.9473,mild
19452_left.jpeg,11.1053,0.0007,0.2347,68.3539,0.9575,mild
19462_left.jpeg,10.6118,0.001,0.2575,71.6934,0.9371,mild
19472_left.jpeg,10.1518,0.0012,0.2584,122.7225,0.8801,mild
19493_left.jpeg,10.418,0.0011,0.379,295.0442,0.9228,mild
19493_right.jpeg,10.3258,0.0014,0.2367,232.4288,0.89,mild
19504_left.jpeg,11.0397,0.0008,0.2001,73.0751,0.9566,mild
19504_right.jpeg,11.4334,0.0006,0.2716,121.037,0.9642,mild
19555_left.jpeg,10.2436,0.0011,0.2916,90.6321,0.92,mild
19572_right.jpeg,10.3868,0.0012,0.2037,158.6977,0.7448,mild
19628_left.jpeg,10.2508,0.0012,0.2254,49.7375,0.943,mild
19743_left.jpeg,10.5244,0.001,0.2444,232.9228,0.8158,mild
19755_left.jpeg,10.6473,0.001,0.2218,101.3512,0.9126,mild
19849_right.jpeg,8.7188,0.0031,0.2593,66.8584,0.6307,mild
19859_left.jpeg,10.9007,0.0008,0.2613,113.3119,0.927,mild
19859_right.jpeg,10.8688,0.0008,0.2659,126.3645,0.9419,mild
19878_left.jpeg,10.2378,0.0013,0.2519,93.8376,0.8585,mild
19878_right.jpeg,9.6768,0.0017,0.2328,168.7019,0.6869,mild
19925_right.jpeg,10.4534,0.001,0.2151,74.8345,0.8902,mild
19953_right.jpeg,10.4994,0.0011,0.2333,168.5025,0.8405,mild
19976_left.jpeg,8.959,0.0029,0.2688,20.4887,0.9344,mild
1999_left.jpeg,10.7812,0.0008,0.2308,79.7989,0.9409,mild
20019_left.jpeg,9.9316,0.0016,0.2243,140.7162,0.8447,mild
20019_right.jpeg,9.9117,0.0015,0.2405,153.7062,0.7562,mild
20030_right.jpeg,9.8716,0.0017,0.2567,140.3034,0.8602,mild
20082_left.jpeg,9.7213,0.0018,0.2763,70.5224,0.858,mild
20082_right.jpeg,9.5446,0.002,0.2436,57.5679,0.8434,mild
20115_left.jpeg,10.7028,0.0009,0.2425,68.8897,0.9493,mild
20115_right.jpeg,10.6988,0.0009,0.2302,100.6346,0.9293,mild
20134_left.jpeg,11.4772,0.0006,0.2257,75.9629,0.9742,mild
20134_right.jpeg,11.2131,0.0007,0.225,125.1373,0.9549,mild
20147_left.jpeg,9.5657,0.0019,0.3349,59.4151,0.9211,mild
20169_right.jpeg,10.3492,0.001,0.2516,71.2634,0.9207,mild
20179_left.jpeg,10.4896,0.001,0.2477,242.2191,0.786,mild
20182_left.jpeg,10.4453,0.001,0.2731,172.85,0.8676,mild
20200_right.jpeg,10.2902,0.0011,0.2404,95.9817,0.8551,mild
20226_left.jpeg,10.0681,0.0014,0.2651,260.1917,0.7946,mild
20236_right.jpeg,10.9236,0.0008,0.2039,148.2161,0.8693,mild
20242_left.jpeg,11.4967,0.0005,0.2289,85.7929,0.9629,mild
20249_right.jpeg,10.2877,0.0012,0.2289,200.2502,0.8593,mild
20286_left.jpeg,9.7274,0.0018,0.2552,68.9485,0.8593,mild
20286_right.jpeg,9.3075,0.0023,0.2681,101.6773,0.7398,mild
20292_right.jpeg,10.4883,0.001,0.2547,98.8657,0.9211,mild
20315_left.jpeg,10.775,0.0008,0.267,91.0366,0.9476,mild
20346_left.jpeg,10.0075,0.0013,0.2625,123.1148,0.8297,mild
2034_left.jpeg,10.3824,0.0011,0.2875,77.2778,0.9538,mild
2034_right.jpeg,10.2931,0.0013,0.2184,93.5715,0.901,mild
20361_right.jpeg,10.7652,0.0008,0.2525,106.3933,0.9307,mild
20370_left.jpeg,10.3089,0.0011,0.2485,42.639,0.9484,mild
20404_left.jpeg,10.3824,0.001,0.2443,86.7298,0.9034,mild
20404_right.jpeg,10.0845,0.0014,0.2491,106.2384,0.871,mild
20460_right.jpeg,10.9716,0.0009,0.2248,68.9086,0.9655,mild
20464_left.jpeg,9.361,0.0021,0.2672,88.6991,0.732,mild
20473_right.jpeg,10.0015,0.0013,0.2725,49.9432,0.9273,mild
20490_left.jpeg,9.5456,0.0018,0.247,59.6769,0.8494,mild
20499_left.jpeg,10.042,0.0018,0.2597,165.2054,0.8943,mild
204_right.jpeg,9.4506,0.0021,0.2538,198.5157,0.5847,mild
20523_left.jpeg,11.5594,0.0005,0.2218,105.142,0.9571,mild
20523_right.jpeg,11.5326,0.0005,0.2311,136.3947,0.952,mild
20556_left.jpeg,10.968,0.0008,0.2226,96.2104,0.9406,mild
20568_left.jpeg,9.695,0.0016,0.3373,235.3553,0.7984,mild
20634_left.jpeg,11.0803,0.0007,0.2185,141.3017,0.8985,mild
20671_left.jpeg,10.5807,0.0009,0.2472,118.4171,0.8925,mild
20671_right.jpeg,10.6509,0.001,0.2397,116.6963,0.9013,mild
20674_left.jpeg,9.6337,0.0017,0.2285,156.0692,0.6688,mild
20677_left.jpeg,9.263,0.0021,0.2804,48.9409,0.8792,mild
20677_right.jpeg,9.4007,0.0019,0.3213,62.392,0.9003,mild
20784_left.jpeg,9.1041,0.0028,0.321,427.1459,0.6101,mild
20806_right.jpeg,9.8335,0.0015,0.2469,219.9247,0.7831,mild
20993_left.jpeg,11.1407,0.0007,0.2072,63.7627,0.9658,mild
21008_left.jpeg,10.4469,0.0011,0.2582,188.0555,0.8911,mild
2106_left.jpeg,9.3259,0.0021,0.2719,103.6402,0.8039,mild
2106_right.jpeg,9.3423,0.0022,0.2634,82.0066,0.8124,mild
21123_left.jpeg,10.6085,0.0009,0.2399,82.6507,0.9216,mild
21123_right.jpeg,10.7811,0.0008,0.2545,88.462,0.9307,mild
21149_left.jpeg,8.6793,0.003,0.2795,28.9754,0.8613,mild
21172_right.jpeg,10.3275,0.0012,0.2546,117.5841,0.8999,mild
21184_left.jpeg,10.477,0.001,0.2497,102.3399,0.8924,mild
21294_right.jpeg,10.1361,0.0011,0.2947,284.2208,0.7875,mild
2129_left.jpeg,10.9293,0.0007,0.2564,93.9088,0.9525,mild
2129_right.jpeg,11.063,0.0007,0.2581,103.1693,0.9504,mild
21331_left.jpeg,10.2769,0.0011,0.2812,92.9402,0.9356,mild
21456_left.jpeg,10.7508,0.0009,0.2267,148.0738,0.861,mild
21456_right.jpeg,10.6571,0.0009,0.2514,141.3781,0.8776,mild
21483_left.jpeg,9.2397,0.0022,0.2746,194.8999,0.663,mild
214_left.jpeg,10.1417,0.0012,0.2986,101.1116,0.9426,mild
21604_right.jpeg,10.7017,0.0009,0.2392,103.5361,0.9244,mild
2161_left.jpeg,10.1645,0.0012,0.2504,287.7293,0.7272,mild
21679_left.jpeg,10.4333,0.001,0.3189,172.9284,0.9449,mild
1002_right.jpeg,9.7582,0.0016,0.2516,71.4722,0.8688,moderate
10109_left.jpeg,10.5963,0.001,0.2396,47.7106,0.9601,moderate
10109_right.jpeg,10.5906,0.001,0.2336,87.619,0.9199,moderate
10112_left.jpeg,10.1066,0.0015,0.2125,51.5916,0.9273,moderate
10120_left.jpeg,9.9431,0.0015,0.2856,181.2724,0.8713,moderate
10120_right.jpeg,9.6198,0.002,0.2583,129.3598,0.8083,moderate
10135_left.jpeg,11.1314,0.0007,0.2075,119.9213,0.9055,moderate
10135_right.jpeg,11.2468,0.0006,0.2098,166.5905,0.8972,moderate
10147_left.jpeg,9.9235,0.0015,0.2972,135.5662,0.8704,moderate
10147_right.jpeg,10.3723,0.0011,0.2892,131.5381,0.9072,moderate
10150_left.jpeg,10.452,0.0012,0.2295,134.8504,0.8927,moderate
10156_left.jpeg,10.5276,0.0009,0.343,256.3756,0.8933,moderate
10156_right.jpeg,10.1997,0.0012,0.3304,116.0706,0.9109,moderate
10159_left.jpeg,10.744,0.001,0.2174,92.3883,0.9079,moderate
10160_left.jpeg,10.3558,0.0013,0.253,177.4751,0.8812,moderate
10160_right.jpeg,9.771,0.0016,0.2406,222.4248,0.6159,moderate
10181_left.jpeg,9.4284,0.0019,0.3549,451.7894,0.6829,moderate
10181_right.jpeg,9.3839,0.0022,0.2895,383.3896,0.5953,moderate
10193_left.jpeg,11.0081,0.0007,0.2202,262.5742,0.8192,moderate
10242_left.jpeg,9.8821,0.0014,0.3723,405.816,0.8144,moderate
10244_left.jpeg,9.8514,0.0016,0.2466,326.8774,0.705,moderate
10244_right.jpeg,9.578,0.0017,0.3066,264.8644,0.7287,moderate
10250_left.jpeg,10.2061,0.0012,0.2856,126.509,0.9013,moderate
10250_right.jpeg,10.388,0.0011,0.2298,126.3745,0.8729,moderate
10262_left.jpeg,10.0156,0.0014,0.3126,92.4329,0.9114,moderate
10262_right.jpeg,10.4271,0.0011,0.2376,87.7202,0.9325,moderate
10272_left.jpeg,10.2904,0.0011,0.1871,86.2212,0.8203,moderate
10272_right.jpeg,10.2679,0.0011,0.2067,53.8309,0.8964,moderate
10303_right.jpeg,9.47,0.0018,0.2787,43.2975,0.931,moderate
10306_left.jpeg,9.6756,0.0017,0.257,63.2705,0.8614,moderate
10306_right.jpeg,9.0804,0.0028,0.291,78.2589,0.8781,moderate
1030_left.jpeg,9.878,0.0014,0.1908,106.6316,0.7233,moderate
1030_right.jpeg,9.8773,0.0014,0.1915,111.8335,0.7454,moderate
10312_right.jpeg,9.7893,0.0016,0.2547,169.1559,0.7934,moderate
10319_left.jpeg,9.6822,0.0018,0.2943,173.2388,0.8577,moderate
10319_right.jpeg,9.8945,0.0017,0.2903,170.2522,0.905,moderate
10320_left.jpeg,10.7142,0.0009,0.229,143.953,0.8933,moderate
10325_left.jpeg,10.2922,0.0012,0.2645,46.4249,0.9484,moderate
10325_right.jpeg,10.0099,0.0013,0.3044,67.0071,0.933,moderate
10326_left.jpeg,10.5142,0.001,0.2437,48.4609,0.9536,moderate
10334_right.jpeg,10.6018,0.001,0.2578,78.7546,0.9547,moderate
10339_left.jpeg,10.4265,0.0011,0.2035,50.3344,0.9394,moderate
10339_right.jpeg,10.7308,0.0009,0.2492,74.4995,0.9448,moderate
1034_left.jpeg,10.2046,0.0013,0.221,169.4114,0.8162,moderate
1034_right.jpeg,9.9477,0.0014,0.2529,180.006,0.7934,moderate
10374_left.jpeg,10.8549,0.0008,0.2551,128.334,0.9226,moderate
10379_left.jpeg,9.7917,0.0015,0.3172,180.2051,0.8701,moderate
10379_right.jpeg,9.7096,0.0017,0.2383,238.6212,0.714,moderate
1037_right.jpeg,10.222,0.0014,0.2594,148.833,0.9094,moderate
10386_left.jpeg,9.7259,0.0015,0.2969,67.1767,0.9099,moderate
10397_right.jpeg,10.4976,0.0011,0.2568,87.9492,0.9368,moderate
10415_left.jpeg,10.4506,0.0011,0.2273,61.1307,0.9461,moderate
10415_right.jpeg,10.5484,0.001,0.2333,91.8616,0.9316,moderate
10438_left.jpeg,10.2156,0.0013,0.2131,126.2687,0.8381,moderate
10438_right.jpeg,10.2311,0.0011,0.3038,77.886,0.9232,moderate
10439_left.jpeg,10.4431,0.0011,0.2323,172.6643,0.8134,moderate
10439_right.jpeg,10.1885,0.0012,0.2349,265.8711,0.7216,moderate
10444_left.jpeg,10.5462,0.001,0.2779,230.9316,0.9249,moderate
10444_right.jpeg,9.8247,0.0016,0.2452,184.8579,0.7805,moderate
10454_left.jpeg,9.8296,0.0018,0.2576,142.4453,0.7613,moderate
10454_right.jpeg,9.345,0.0021,0.2498,45.8906,0.8469,moderate
10457_left.jpeg,10.8874,0.0008,0.2256,131.2842,0.9113,moderate
10457_right.jpeg,10.3383,0.001,0.2362,112.4698,0.8785,moderate
10468_left.jpeg,10.1594,0.0014,0.2529,244.764,0.7128,moderate
10489_left.jpeg,9.2286,0.0022,0.2854,125.949,0.7491,moderate
1049_left.jpeg,10.0612,0.0013,0.2622,115.827,0.8686,moderate
1049_right.jpeg,10.7927,0.0009,0.2184,119.2976,0.9106,moderate
10501_right.jpeg,10.2904,0.0012,0.2108,165.2691,0.7699,moderate
10503_left.jpeg,10.8523,0.0011,0.2537,80.1594,0.9846,moderate
1050_left.jpeg,9.85,0.0017,0.2497,163.187,0.7831,moderate
1050_right.jpeg,9.1314,0.0025,0.1961,195.5957,0.4425,moderate
10510_right.jpeg,10.5104,0.0011,0.2444,197.8564,0.8745,moderate
10513_left.jpeg,10.2771,0.0013,0.2481,39.455,0.97,moderate
10513_right.jpeg,10.5193,0.0011,0.249,83.6492,0.9452,moderate
10567_left.jpeg,10.7985,0.0008,0.3521,255.5777,0.972,moderate
10569_right.jpeg,10.4214,0.0011,0.2311,131.9502,0.8587,moderate
10592_left.jpeg,10.704,0.0009,0.2361,189.1468,0.8525,moderate
10592_right.jpeg,10.5964,0.0009,0.342,205.773,0.9152,moderate
10616_left.jpeg,10.1173,0.0014,0.2506,28.0577,0.9664,moderate
10616_right.jpeg,10.4346,0.0011,0.2205,78.1255,0.9097,moderate
10645_left.jpeg,9.352,0.0021,0.257,407.3137,0.4849,moderate
10645_right.jpeg,9.878,0.0015,0.2188,284.8737,0.5895,moderate
10647_left.jpeg,10.6006,0.0009,0.3025,100.819,0.943,moderate
10647_right.jpeg,10.258,0.0013,0.2284,158.1858,0.8393,moderate
10651_left.jpeg,8.5866,0.0034,0.2964,83.7509,0.674,moderate
10651_right.jpeg,9.1228,0.0024,0.2809,63.3442,0.8276,moderate
10666_left.jpeg,11.2105,0.0007,0.22,111.8694,0.9412,moderate
10671_right.jpeg,9.7652,0.0015,0.2646,34.2245,0.9336,moderate
10684_left.jpeg,10.3354,0.0011,0.2794,114.5011,0.9051,moderate
10684_right.jpeg,10.4969,0.0011,0.2504,78.7091,0.9455,moderate
10726_left.jpeg,9.3617,0.002,0.2626,64.0772,0.8394,moderate
10726_right.jpeg,10.1512,0.0014,0.2266,73.4938,0.9087,moderate
10734_left.jpeg,10.8371,0.0009,0.2293,55.8995,0.9618,moderate
10734_right.jpeg,10.4336,0.001,0.2413,57.4008,0.9435,moderate
10737_left.jpeg,10.193,0.0012,0.2537,168.95,0.8489,moderate
1075_left.jpeg,9.2114,0.0023,0.2903,334.9347,0.5382,moderate
1076_left.jpeg,10.4363,0.001,0.2249,118.9171,0.8797,moderate
10831_left.jpeg,10.668,0.0009,0.2872,176.0776,0.9085,moderate
10844_left.jpeg,9.1355,0.0027,0.3202,22.8423,0.9643,moderate
10844_right.jpeg,9.7251,0.0017,0.3506,31.3456,0.9688,moderate
10854_left.jpeg,10.3389,0.0013,0.2614,275.0861,0.9251,moderate
